"claim_id","customer_id","incident_cause","claim_date_raw","claim_date","claim_area","police_report","claim_type","claim_amount_raw","claim_amount","total_policy_claims_raw","total_policy_claims","fraudulent_raw","is_fraudulent"
49457139,12499211,Other causes,"08/16/2018",2018-08-16,Auto,No,Material only,$3139.5,3139.5,"1",1,Yes,true
79750669,3915010,Other causes,"10/16/2018",2018-10-16,Auto,Unknown,Material and injury,$19820,19820,"1",1,No,false
7944120,23094322,Other causes,"08/10/2018",2018-08-10,Home,Yes,Material and injury,$35800,35800,"1",1,No,false
519194,95863439,Natural causes,"03/29/2017",2017-03-29,Home,Unknown,Material only,$2510,2510,"1",1,No,false
76136365,72212627,Crime,"03/02/2017",2017-03-02,Auto,No,Injury only,$14250,14250,"1",1,No,false
75321090,49164086,Other driver error,"04/25/2017",2017-04-25,Auto,No,Material only,$3093.5,3093.5,"4",4,Yes,true
17396013,44050095,Driver error,"03/22/2017",2017-03-22,Auto,Unknown,Material and injury,$20458.5,20458.5,"1",1,Yes,true
50022306,10198314,Other causes,"05/01/2018",2018-05-01,Auto,Unknown,Injury only,$28658,28658,"1",1,Yes,true
60050677,84861652,Natural causes,"06/03/2018",2018-06-03,Auto,No,Material only,$1290,1290,"1",1,No,false
88309120,88489646,Other driver error,"10/17/2017",2017-10-17,Auto,No,Material only,$2360,2360,"1",1,No,false
12015495,89364843,Other causes,"09/27/2017",2017-09-27,Auto,No,Material only,NA,,"1",1,No,false
78685929,29459103,Natural causes,"07/01/2017",2017-07-01,Auto,No,Injury only,NA,,"1",1,Yes,true
16402994,86164274,Other causes,"09/26/2018",2018-09-26,Home,Unknown,Material and injury,$15760,15760,"1",1,No,false
55314900,41858669,Driver error,"07/14/2018",2018-07-14,Auto,No,Material only,$1610,1610,"2",2,No,false
58070797,9113953,Other causes,"04/10/2018",2018-04-10,Home,No,Material only,$2090,2090,"1",1,No,false
83283000,6984936,Driver error,"06/10/2018",2018-06-10,Auto,Yes,Material and injury,$25210,25210,"3",3,No,false
26832,37686146,Other causes,"07/07/2018",2018-07-07,Auto,No,Material only,$1510,1510,"1",1,No,false
704775,86088574,Driver error,"09/20/2017",2017-09-20,Auto,No,Injury only,$40951.5,40951.5,"1",1,Yes,true
16221546,73685982,Other driver error,"05/02/2017",2017-05-02,Home,No,Material only,$1470,1470,"1",1,No,false
94799556,63279444,Other causes,"10/04/2017",2017-10-04,Home,No,Material only,$1587,1587,"4",4,Yes,true
92320208,84080228,Natural causes,"04/12/2017",2017-04-12,Auto,Yes,Material and injury,$23483,23483,"4",4,Yes,true
35453672,99723844,Natural causes,"01/06/2018",2018-01-06,Auto,Yes,Material and injury,$14360,14360,"1",1,No,false
86240106,885337,Driver error,"07/01/2017",2017-07-01,Auto,No,Material only,$2490,2490,"2",2,No,false
14704752,22125988,Natural causes,"07/07/2018",2018-07-07,Auto,No,Material only,$2710,2710,"1",1,No,false
78672117,79391302,Other causes,"06/04/2017",2017-06-04,Auto,No,Material only,$2500,2500,"2",2,No,false
42731329,75483302,Natural causes,"04/10/2018",2018-04-10,Auto,No,Material only,$1770,1770,"5",5,No,false
71383085,86977672,Crime,"01/07/2017",2017-01-07,Auto,No,Material only,$1530,1530,"2",2,No,false
59393861,7703371,Natural causes,"03/09/2017",2017-03-09,Auto,No,Material only,$1350,1350,"1",1,No,false
93708812,69101618,Driver error,"02/23/2017",2017-02-23,Auto,No,Material and injury,$29220,29220,"3",3,No,false
89455788,20681481,Other causes,"03/16/2017",2017-03-16,Auto,No,Material only,$2720,2720,"1",1,No,false
4802134,9897266,Other causes,"06/25/2017",2017-06-25,Auto,Yes,Injury only,$27350,27350,"1",1,No,false
78804570,69165409,Other causes,"09/12/2018",2018-09-12,Auto,No,Material and injury,$19390,19390,"1",1,No,false
7211846,97226830,Other driver error,"04/04/2018",2018-04-04,Auto,No,Material only,$2900,2900,"2",2,No,false
4186299,66788290,Driver error,"05/21/2018",2018-05-21,Auto,Yes,Injury only,$33360,33360,"1",1,No,false
24121111,67697862,Other causes,"08/16/2018",2018-08-16,Auto,No,Material only,$2320,2320,"1",1,No,false
63877619,69623124,Other causes,"05/21/2018",2018-05-21,Auto,No,Material only,$1180,1180,"2",2,No,false
26344933,86445910,Natural causes,"10/03/2018",2018-10-03,Auto,Unknown,Material only,$2470,2470,"1",1,No,false
97210536,48445766,Other driver error,"02/15/2018",2018-02-15,Auto,No,Material only,$1000,1000,"2",2,No,false
12612736,74787956,Driver error,"09/14/2017",2017-09-14,Auto,Unknown,Material only,NA,,"1",1,No,false
46839282,45364348,Driver error,"11/20/2017",2017-11-20,Auto,No,Material only,$2990,2990,"1",1,No,false
69454875,81661419,Driver error,"04/04/2018",2018-04-04,Auto,No,Material only,$2852,2852,"2",2,Yes,true
63402766,78301168,Other driver error,"03/21/2018",2018-03-21,Auto,Unknown,Material only,$1370,1370,"1",1,No,false
51060336,91447671,Driver error,"06/03/2018",2018-06-03,Auto,No,Material only,$1370,1370,"1",1,No,false
26058387,23445933,Crime,"12/30/2017",2017-12-30,Auto,No,Material only,$1670,1670,"2",2,No,false
87968374,86320995,Other driver error,"03/16/2017",2017-03-16,Home,No,Material only,$1720,1720,"1",1,No,false
30903408,77134414,Other driver error,"01/07/2017",2017-01-07,Auto,Unknown,Injury only,$28760,28760,"1",1,No,false
35001150,71986983,Other driver error,"07/20/2018",2018-07-20,Auto,Unknown,Material only,$1180,1180,"4",4,No,false
54291209,28528424,Other causes,"07/14/2018",2018-07-14,Auto,No,Material only,NA,,"1",1,No,false
78011323,26346266,Driver error,"02/03/2017",2017-02-03,Auto,No,Material only,$3346.5,3346.5,"1",1,Yes,true
30441336,71259315,Natural causes,"04/12/2017",2017-04-12,Auto,No,Material only,$2110,2110,"1",1,No,false
92741962,78119838,Driver error,"05/14/2018",2018-05-14,Auto,No,Material only,$1750,1750,"1",1,No,false
22032611,27598176,Driver error,"01/13/2018",2018-01-13,Auto,No,Material and injury,$48035.5,48035.5,"1",1,Yes,true
65984723,83135621,Other driver error,"08/18/2017",2017-08-18,Auto,No,Material only,$1240,1240,"1",1,No,false
4338441,51760038,Other driver error,"02/17/2017",2017-02-17,Auto,No,Material only,$2800,2800,"1",1,No,false
99300549,91002298,Natural causes,"04/05/2017",2017-04-05,Auto,No,Injury only,$34010,34010,"1",1,No,false
10271722,16906248,Other driver error,"06/03/2018",2018-06-03,Auto,No,Material only,$1780,1780,"1",1,No,false
35521654,93133213,Natural causes,"03/01/2018",2018-03-01,Home,No,Material only,$1480,1480,"1",1,No,false
22576028,18369428,Other causes,"08/11/2017",2017-08-11,Auto,No,Material only,$1472,1472,"1",1,Yes,true
83884815,71676845,Other driver error,"07/27/2018",2018-07-27,Auto,No,Material only,NA,,"3",3,No,false
47990199,68067526,Driver error,"07/15/2017",2017-07-15,Auto,No,Material only,$1330,1330,"1",1,No,false
68110055,97169446,Other driver error,"02/15/2018",2018-02-15,Auto,No,Material only,$1780,1780,"5",5,No,false
28106228,44453657,Driver error,"01/07/2017",2017-01-07,Auto,No,Material only,$1276.5,1276.5,"1",1,Yes,true
60315464,32646041,Driver error,"02/17/2017",2017-02-17,Home,No,Material and injury,$28520,28520,"1",1,Yes,true
11179944,41946743,Other driver error,"05/21/2018",2018-05-21,Auto,No,Injury only,$17870,17870,"6",6,No,false
24082779,74207825,Other driver error,"04/24/2018",2018-04-24,Home,No,Material only,$2380,2380,NA,,No,false
61365788,24247743,Other causes,"05/14/2018",2018-05-14,Auto,No,Material only,$2280,2280,"1",1,No,false
50618311,69608621,Other causes,"07/08/2017",2017-07-08,Auto,No,Material only,$1357,1357,"1",1,Yes,true
67344180,72664684,Other causes,"07/28/2017",2017-07-28,Home,Unknown,Material only,$2590,2590,"1",1,No,false
17213671,18174078,Other driver error,"02/02/2018",2018-02-02,Auto,No,Material only,$2852,2852,"4",4,Yes,true
39886036,34756508,Natural causes,"07/07/2018",2018-07-07,Auto,No,Material only,$1690,1690,"1",1,No,false
7180084,608461,Crime,"07/14/2018",2018-07-14,Auto,No,Material only,$2630,2630,"1",1,No,false
67060119,12015897,Driver error,"10/09/2018",2018-10-09,Auto,Unknown,Material only,$2270,2270,"6",6,No,false
81779336,60965575,Other driver error,"03/21/2018",2018-03-21,Auto,No,Material and injury,$19895,19895,"1",1,Yes,true
93043462,81634435,Other driver error,"01/27/2017",2017-01-27,Home,Unknown,Material and injury,NA,,"1",1,No,false
37077391,67849662,Natural causes,"06/25/2017",2017-06-25,Auto,Yes,Injury only,$35920,35920,"1",1,No,false
45865218,96439036,Other causes,"08/10/2018",2018-08-10,Auto,Yes,Injury only,$26320,26320,"1",1,No,false
50927161,51033228,Driver error,"10/23/2018",2018-10-23,Auto,No,Material and injury,$30890,30890,"2",2,No,false
43042986,58451506,Natural causes,"10/30/2018",2018-10-30,Auto,No,Material only,$2420,2420,"1",1,No,false
42636878,26734721,Natural causes,"09/14/2017",2017-09-14,Auto,No,Material only,$1720,1720,"1",1,No,false
78104894,20923121,Natural causes,"05/14/2018",2018-05-14,Auto,No,Material and injury,$31210,31210,"1",1,No,false
38011383,56425562,Natural causes,"09/14/2017",2017-09-14,Auto,No,Material only,$1670,1670,"1",1,No,false
91976551,79174311,Natural causes,"08/30/2018",2018-08-30,Auto,No,Material only,$2162,2162,"5",5,Yes,true
31517760,30119782,Other driver error,"10/17/2017",2017-10-17,Auto,Unknown,Material only,$2242.5,2242.5,"1",1,Yes,true
365998,57267299,Other driver error,"12/03/2017",2017-12-03,Auto,Yes,Material and injury,$25140,25140,"2",2,No,false
85546357,90217818,Other driver error,"06/04/2017",2017-06-04,Auto,No,Injury only,$37743,37743,"1",1,Yes,true
67763980,70708127,Natural causes,"09/19/2018",2018-09-19,Auto,No,Material only,$1150,1150,"1",1,Yes,true
56358443,75934330,Natural causes,"01/01/2017",2017-01-01,Auto,Yes,Injury only,$20630,20630,"1",1,No,false
77696516,71288937,Other causes,"11/20/2017",2017-11-20,Auto,No,Material only,$1230,1230,"1",1,No,false
15231655,81526763,Other causes,"02/03/2017",2017-02-03,Auto,Unknown,Material only,$2323,2323,"3",3,Yes,true
50845008,78064067,Natural causes,"09/06/2018",2018-09-06,Auto,No,Material only,$1090,1090,"5",5,No,false
57326503,29854604,Other driver error,"07/20/2018",2018-07-20,Auto,No,Material and injury,$44033.5,44033.5,"1",1,Yes,true
91946746,8684318,Other driver error,"02/03/2017",2017-02-03,Home,Yes,Material only,$2670,2670,"2",2,No,false
25244745,46513280,Other causes,"12/30/2017",2017-12-30,Auto,No,Material only,$2070,2070,"1",1,No,false
65497756,6104555,Natural causes,"07/28/2017",2017-07-28,Auto,Unknown,Material only,$1050,1050,"1",1,No,false
50800999,51669975,Other causes,"09/19/2018",2018-09-19,Home,Yes,Injury only,$38950,38950,"1",1,No,false
14230070,3205230,Driver error,"08/23/2018",2018-08-23,Auto,No,Material only,$2730,2730,"3",3,No,false
36599575,87596868,Driver error,"10/09/2018",2018-10-09,Auto,Unknown,Injury only,$33330,33330,"2",2,No,false
28084004,82089910,Driver error,"06/03/2018",2018-06-03,Auto,No,Material only,$2780,2780,"1",1,No,false
87294246,57452643,Crime,"01/21/2017",2017-01-21,Home,No,Material only,$1380,1380,"3",3,No,false
91386759,65208809,Natural causes,"10/30/2018",2018-10-30,Auto,No,Material only,$2290,2290,"1",1,No,false
47457836,6756905,Driver error,"01/21/2017",2017-01-21,Auto,No,Material only,$2320,2320,"3",3,No,false
72025178,46850495,Other causes,"11/27/2017",2017-11-27,Auto,Yes,Material only,$2173.5,2173.5,"1",1,Yes,true
62020796,79539873,Other driver error,"09/06/2018",2018-09-06,Auto,Yes,Material only,$1770,1770,"1",1,No,false
63269067,42364152,Other causes,"05/09/2017",2017-05-09,Home,No,Material only,$2800,2800,"1",1,No,false
22690595,19888166,Other driver error,"05/15/2017",2017-05-15,Auto,Yes,Injury only,$33080,33080,"2",2,No,false
12376894,11256802,Other driver error,"04/18/2017",2017-04-18,Auto,No,Material only,$2840,2840,"4",4,No,false
63226031,61575264,Natural causes,"03/16/2017",2017-03-16,Auto,No,Material only,$1490,1490,"1",1,No,false
5829074,2379897,Other causes,"07/20/2018",2018-07-20,Auto,No,Material only,$2080,2080,"1",1,No,false
12632133,49290530,Natural causes,"10/30/2018",2018-10-30,Auto,No,Material only,$2875,2875,"1",1,Yes,true
45052103,55466148,Driver error,"12/03/2017",2017-12-03,Auto,No,Injury only,$29010,29010,"1",1,No,false
87003624,99120304,Other causes,"03/22/2017",2017-03-22,Auto,No,Material only,$1710,1710,"1",1,No,false
1680169,65061027,Natural causes,"05/02/2017",2017-05-02,Auto,Unknown,Material only,$1030,1030,"4",4,No,false
56626640,82584690,Other driver error,"08/24/2017",2017-08-24,Auto,Unknown,Material only,$2288.5,2288.5,"1",1,Yes,true
7280558,40349009,Crime,"10/17/2017",2017-10-17,Auto,No,Material only,$3346.5,3346.5,"3",3,Yes,true
74995596,55765343,Crime,"06/30/2018",2018-06-30,Auto,Unknown,Material only,$1805.5,1805.5,"1",1,Yes,true
8475725,75409818,Other causes,"07/07/2018",2018-07-07,Auto,No,Material only,$1610,1610,"3",3,No,false
33194240,18332683,Other causes,"11/13/2017",2017-11-13,Auto,Yes,Material and injury,$24850,24850,"1",1,No,false
97727122,35951012,Other driver error,"06/11/2017",2017-06-11,Auto,No,Material only,$3059,3059,"4",4,Yes,true
10247193,14818669,Natural causes,"03/14/2018",2018-03-14,Auto,No,Material only,$1520,1520,"2",2,No,false
79807493,85322831,Other driver error,"02/09/2018",2018-02-09,Auto,No,Material and injury,$23575,23575,"2",2,Yes,true
69299345,73449366,Other causes,"03/21/2018",2018-03-21,Auto,Unknown,Material and injury,$25120,25120,"1",1,No,false
58809728,43020876,Other driver error,"06/04/2017",2017-06-04,Auto,Yes,Material and injury,$36685,36685,"3",3,Yes,true
